DATE|IMSI|PRIMARY INTEREST|SECONDARY INTEREST|WEIGHTING
FEBRUARY 2016|123456700000914|Arts & Entertainment|TV & Video|92
FEBRUARY 2016|123456700000914|Arts & Entertainment|TV & Video|100
FEBRUARY 2016|123456700000914|Sport|Soccer|39
FEBRUARY 2016|123456700000915|Internet & Telecom|Social Networking|35
FEBRUARY 2016|123456700000915|Books & Literature|Book Retailers|18
FEBRUARY 2016|123456700000915|Internet & Telecom|Social Networking|40
FEBRUARY 2016|123456700000915|Sport|Sport|23
FEBRUARY 2016|123456700000915|Sport|Soccer|51
FEBRUARY 2016|123456700000916|Internet & Telecom|Social Networking|8
FEBRUARY 2016|123456700000916|Sport|Golf|1
FEBRUARY 2016|123456700000916|News & Media|News|0
FEBRUARY 2016|123456700000916|Finance|Banking|82
FEBRUARY 2016|123456700000916|Sport|Soccer|99
FEBRUARY 2016|123456700000917|News & Media|News|68
FEBRUARY 2016|123456700000917|Finance|Banking|85
FEBRUARY 2016|123456700000917|Sport|Sport|26
FEBRUARY 2016|123456700000917|Internet & Telecom|Social Networking|79
FEBRUARY 2016|123456700000917|Gambling|Sports Gambling|40
FEBRUARY 2016|123456700000918|News & Media|Science|70
FEBRUARY 2016|123456700000918|Sport|Golf|45
FEBRUARY 2016|123456700000918|Arts & Entertainment|TV & Video|20
FEBRUARY 2016|123456700000918|Finance|Banking|89
FEBRUARY 2016|123456700000918|Sport|Rugby|74
FEBRUARY 2016|123456700000919|Sport|Soccer|57
FEBRUARY 2016|123456700000919|Internet & Telecom|Social Networking|45
FEBRUARY 2016|123456700000919|Finance|Banking|37
FEBRUARY 2016|123456700000919|News & Media|Science|46
FEBRUARY 2016|123456700000919|Sport|Soccer|87
FEBRUARY 2016|123456700000920|News & Media|Magazines & E-Zines|18
FEBRUARY 2016|123456700000920|Finance|Banking|53
FEBRUARY 2016|123456700000920|Finance|Banking|21
FEBRUARY 2016|123456700000920|Sport|Sport|8
FEBRUARY 2016|123456700000920|Arts & Entertainment|TV & Video|10
FEBRUARY 2016|123456700000921|Internet & Telecom|Social Networking|34
FEBRUARY 2016|123456700000921|Sport|Sport|18
FEBRUARY 2016|123456700000921|News & Media|Science|77
FEBRUARY 2016|123456700000921|Sport|Soccer|81
FEBRUARY 2016|123456700000921|Finance|Banking|38
FEBRUARY 2016|123456700000922|Books & Literature|Book Retailers|23
FEBRUARY 2016|123456700000922|Sport|Sport|79
FEBRUARY 2016|123456700000922|Sport|Sport|80
FEBRUARY 2016|123456700000922|News & Media|News|10
FEBRUARY 2016|123456700000922|Internet & Telecom|Social Networking|27
FEBRUARY 2016|123456700000923|Finance|Banking|17
FEBRUARY 2016|123456700000923|Finance|Banking|42
FEBRUARY 2016|123456700000923|Sport|Rugby|6
FEBRUARY 2016|123456700000923|Sport|Soccer|14
FEBRUARY 2016|123456700000923|Internet & Telecom|Social Networking|88
FEBRUARY 2016|123456700000924|Gambling|Sports Gambling|49
FEBRUARY 2016|123456700000924|Sport|Golf|38
FEBRUARY 2016|123456700000924|News & Media|News|27
FEBRUARY 2016|123456700000924|Sport|Soccer|42
FEBRUARY 2016|123456700000924|News & Media|Science|62
FEBRUARY 2016|123456700000925|News & Media|Science|8
FEBRUARY 2016|123456700000925|Sport|Soccer|92
FEBRUARY 2016|123456700000925|Sport|Sport|77
FEBRUARY 2016|123456700000925|Gambling|Sports Gambling|18
FEBRUARY 2016|123456700000925|Finance|Banking|49
FEBRUARY 2016|123456700000926|News & Media|Magazines & E-Zines|35
FEBRUARY 2016|123456700000926|Sport|Sport|87
FEBRUARY 2016|123456700000926|Finance|Banking|41
FEBRUARY 2016|123456700000926|News & Media|Science|99
FEBRUARY 2016|123456700000926|News & Media|Science|97
FEBRUARY 2016|123456700000927|Books & Literature|Book Retailers|70
FEBRUARY 2016|123456700000927|Books & Literature|Book Retailers|79
FEBRUARY 2016|123456700000927|News & Media|News|11
FEBRUARY 2016|123456700000927|Sport|Rugby|97
FEBRUARY 2016|123456700000927|Internet & Telecom|Social Networking|62
FEBRUARY 2016|123456700000928|Sport|Soccer|62
FEBRUARY 2016|123456700000928|Gambling|Sports Gambling|75
FEBRUARY 2016|123456700000928|Sport|Golf|8
FEBRUARY 2016|123456700000928|Sport|Sport|92
FEBRUARY 2016|123456700000928|Arts & Entertainment|TV & Video|6
FEBRUARY 2016|123456700000929|Arts & Entertainment|TV & Video|92
FEBRUARY 2016|123456700000929|News & Media|Science|82
FEBRUARY 2016|123456700000929|Sport|Sport|9
FEBRUARY 2016|123456700000929|Internet & Telecom|Social Networking|70
FEBRUARY 2016|123456700000929|Sport|Soccer|62
FEBRUARY 2016|123456700000930|Sport|Rugby|25
FEBRUARY 2016|123456700000930|Sport|Golf|32
FEBRUARY 2016|123456700000930|News & Media|Science|62
FEBRUARY 2016|123456700000930|Sport|Soccer|95
FEBRUARY 2016|123456700000930|Internet & Telecom|Social Networking|19
FEBRUARY 2016|123456700000931|Arts & Entertainment|TV & Video|33
FEBRUARY 2016|123456700000931|Gambling|Sports Gambling|57
FEBRUARY 2016|123456700000931|Finance|Banking|37
FEBRUARY 2016|123456700000931|Arts & Entertainment|TV & Video|23
FEBRUARY 2016|123456700000931|Sport|Sport|48
FEBRUARY 2016|123456700000932|Finance|Banking|4
FEBRUARY 2016|123456700000932|Sport|Soccer|0
FEBRUARY 2016|123456700000932|Books & Literature|Book Retailers|89
FEBRUARY 2016|123456700000932|Sport|Golf|3
FEBRUARY 2016|123456700000932|News & Media|Magazines & E-Zines|73
FEBRUARY 2016|123456700000933|Gambling|Sports Gambling|7
FEBRUARY 2016|123456700000933|Sport|Sport|8
FEBRUARY 2016|123456700000933|Finance|Banking|93
FEBRUARY 2016|123456700000933|News & Media|Magazines & E-Zines|61
FEBRUARY 2016|123456700000933|Books & Literature|Book Retailers|77
FEBRUARY 2016|123456700000934|Sport|Rugby|53
FEBRUARY 2016|123456700000934|Sport|Soccer|62
FEBRUARY 2016|123456700000934|Internet & Telecom|Social Networking|82
FEBRUARY 2016|123456700000934|Arts & Entertainment|TV & Video|17
FEBRUARY 2016|123456700000934|Sport|Soccer|15
FEBRUARY 2016|123456700000935|Internet & Telecom|Social Networking|96
FEBRUARY 2016|123456700000935|Books & Literature|Book Retailers|79
FEBRUARY 2016|123456700000935|Sport|Sport|31
FEBRUARY 2016|123456700000935|Sport|Soccer|23
FEBRUARY 2016|123456700000935|News & Media|Science|36
FEBRUARY 2016|123456700000936|Gambling|Sports Gambling|82
FEBRUARY 2016|123456700000936|Finance|Banking|66
FEBRUARY 2016|123456700000936|Sport|Rugby|15
FEBRUARY 2016|123456700000936|Finance|Banking|13
FEBRUARY 2016|123456700000936|Sport|Rugby|50
FEBRUARY 2016|123456700000937|Sport|Rugby|56
FEBRUARY 2016|123456700000937|Sport|Sport|12
FEBRUARY 2016|123456700000937|Arts & Entertainment|TV & Video|37
FEBRUARY 2016|123456700000937|Sport|Sport|67
FEBRUARY 2016|123456700000937|Gambling|Sports Gambling|92
FEBRUARY 2016|123456700000938|Sport|Rugby|30
FEBRUARY 2016|123456700000938|Gambling|Sports Gambling|10
FEBRUARY 2016|123456700000938|Gambling|Sports Gambling|21
FEBRUARY 2016|123456700000938|Sport|Golf|92
FEBRUARY 2016|123456700000938|Gambling|Sports Gambling|70
FEBRUARY 2016|123456700000939|News & Media|Science|43
FEBRUARY 2016|123456700000939|Sport|Rugby|9
FEBRUARY 2016|123456700000939|Sport|Soccer|74
FEBRUARY 2016|123456700000939|News & Media|News|62
FEBRUARY 2016|123456700000939|Sport|Golf|31
FEBRUARY 2016|123456700000940|News & Media|Magazines & E-Zines|13
FEBRUARY 2016|123456700000940|Sport|Soccer|15
FEBRUARY 2016|123456700000940|Finance|Banking|93
FEBRUARY 2016|123456700000940|Arts & Entertainment|TV & Video|65
FEBRUARY 2016|123456700000940|News & Media|News|95
FEBRUARY 2016|123456700000941|Books & Literature|Book Retailers|29
FEBRUARY 2016|123456700000941|Books & Literature|Book Retailers|17
FEBRUARY 2016|123456700000941|Internet & Telecom|Social Networking|30
FEBRUARY 2016|123456700000941|Sport|Golf|60
FEBRUARY 2016|123456700000941|Gambling|Sports Gambling|17
FEBRUARY 2016|123456700000942|Sport|Sport|93
FEBRUARY 2016|123456700000942|Sport|Rugby|84
FEBRUARY 2016|123456700000942|Sport|Sport|35
FEBRUARY 2016|123456700000942|Gambling|Sports Gambling|65
FEBRUARY 2016|123456700000942|News & Media|Magazines & E-Zines|45
FEBRUARY 2016|123456700000943|News & Media|Science|69
FEBRUARY 2016|123456700000943|Books & Literature|Book Retailers|57
FEBRUARY 2016|123456700000943|News & Media|News|45
FEBRUARY 2016|123456700000943|News & Media|Magazines & E-Zines|73
FEBRUARY 2016|123456700000943|Sport|Rugby|18
FEBRUARY 2016|123456700000944|Gambling|Sports Gambling|66
FEBRUARY 2016|123456700000944|Sport|Sport|71
FEBRUARY 2016|123456700000944|Books & Literature|Book Retailers|80
FEBRUARY 2016|123456700000944|Sport|Rugby|87
FEBRUARY 2016|123456700000944|Arts & Entertainment|TV & Video|71
FEBRUARY 2016|123456700000945|News & Media|Science|68
FEBRUARY 2016|123456700000945|Sport|Sport|16
FEBRUARY 2016|123456700000945|News & Media|Magazines & E-Zines|86
FEBRUARY 2016|123456700000945|News & Media|Magazines & E-Zines|41
FEBRUARY 2016|123456700000945|Gambling|Sports Gambling|31
FEBRUARY 2016|123456700000946|Sport|Golf|38
FEBRUARY 2016|123456700000946|Finance|Banking|73
FEBRUARY 2016|123456700000946|Sport|Sport|73
FEBRUARY 2016|123456700000946|News & Media|Magazines & E-Zines|60
FEBRUARY 2016|123456700000946|Finance|Banking|73
FEBRUARY 2016|123456700000947|News & Media|Science|4
FEBRUARY 2016|123456700000947|Sport|Soccer|100
FEBRUARY 2016|123456700000947|Finance|Banking|97
FEBRUARY 2016|123456700000947|Finance|Banking|34
FEBRUARY 2016|123456700000947|News & Media|News|18
FEBRUARY 2016|123456700000948|Sport|Soccer|48
FEBRUARY 2016|123456700000948|Arts & Entertainment|TV & Video|33
FEBRUARY 2016|123456700000948|Finance|Banking|96
FEBRUARY 2016|123456700000948|News & Media|Magazines & E-Zines|7
FEBRUARY 2016|123456700000948|Gambling|Sports Gambling|15
FEBRUARY 2016|123456700000949|Sport|Golf|10
FEBRUARY 2016|123456700000949|Finance|Banking|58
FEBRUARY 2016|123456700000949|Books & Literature|Book Retailers|30
FEBRUARY 2016|123456700000949|News & Media|Science|27
FEBRUARY 2016|123456700000949|Gambling|Sports Gambling|49
FEBRUARY 2016|123456700000950|Finance|Banking|60
FEBRUARY 2016|123456700000950|Internet & Telecom|Social Networking|45
FEBRUARY 2016|123456700000950|News & Media|Magazines & E-Zines|77
FEBRUARY 2016|123456700000950|News & Media|Magazines & E-Zines|61
FEBRUARY 2016|123456700000950|Internet & Telecom|Social Networking|82
FEBRUARY 2016|123456700000951|Arts & Entertainment|TV & Video|92
FEBRUARY 2016|123456700000951|Sport|Sport|95
FEBRUARY 2016|123456700000951|News & Media|Magazines & E-Zines|45
FEBRUARY 2016|123456700000951|Sport|Rugby|32
FEBRUARY 2016|123456700000951|Internet & Telecom|Social Networking|38
FEBRUARY 2016|123456700000952|Sport|Soccer|64
FEBRUARY 2016|123456700000952|Sport|Rugby|46
FEBRUARY 2016|123456700000952|Sport|Golf|43
FEBRUARY 2016|123456700000952|Sport|Rugby|96
FEBRUARY 2016|123456700000952|Finance|Banking|68
FEBRUARY 2016|123456700000953|Gambling|Sports Gambling|5
FEBRUARY 2016|123456700000953|Books & Literature|Book Retailers|50
FEBRUARY 2016|123456700000953|News & Media|News|34
FEBRUARY 2016|123456700000953|Sport|Soccer|63
FEBRUARY 2016|123456700000953|Finance|Banking|71
FEBRUARY 2016|123456700000954|Gambling|Sports Gambling|39
FEBRUARY 2016|123456700000954|Internet & Telecom|Social Networking|5
FEBRUARY 2016|123456700000954|Sport|Sport|70
FEBRUARY 2016|123456700000954|Gambling|Sports Gambling|59
FEBRUARY 2016|123456700000954|Internet & Telecom|Social Networking|20
FEBRUARY 2016|123456700000955|Gambling|Sports Gambling|33
FEBRUARY 2016|123456700000955|Arts & Entertainment|TV & Video|77
FEBRUARY 2016|123456700000955|Sport|Sport|28
FEBRUARY 2016|123456700000955|Finance|Banking|30
FEBRUARY 2016|123456700000955|Arts & Entertainment|TV & Video|48
FEBRUARY 2016|123456700000956|Arts & Entertainment|TV & Video|33
FEBRUARY 2016|123456700000956|Sport|Soccer|99
FEBRUARY 2016|123456700000956|Finance|Banking|70
FEBRUARY 2016|123456700000956|Arts & Entertainment|TV & Video|60
FEBRUARY 2016|123456700000956|Sport|Rugby|63
FEBRUARY 2016|123456700000957|Books & Literature|Book Retailers|87
FEBRUARY 2016|123456700000957|News & Media|Magazines & E-Zines|73
FEBRUARY 2016|123456700000957|News & Media|Science|5
FEBRUARY 2016|123456700000957|Sport|Soccer|9
FEBRUARY 2016|123456700000957|Sport|Golf|57
FEBRUARY 2016|123456700000958|Sport|Golf|57
FEBRUARY 2016|123456700000958|News & Media|Science|85
FEBRUARY 2016|123456700000958|News & Media|Science|48
FEBRUARY 2016|123456700000958|News & Media|Magazines & E-Zines|53
FEBRUARY 2016|123456700000958|Books & Literature|Book Retailers|42
FEBRUARY 2016|123456700000959|Gambling|Sports Gambling|21
FEBRUARY 2016|123456700000959|Sport|Golf|74
FEBRUARY 2016|123456700000959|Sport|Sport|84
FEBRUARY 2016|123456700000959|News & Media|Science|64
FEBRUARY 2016|123456700000959|News & Media|Magazines & E-Zines|44
FEBRUARY 2016|123456700000960|Books & Literature|Book Retailers|40
FEBRUARY 2016|123456700000960|Gambling|Sports Gambling|95
FEBRUARY 2016|123456700000960|Arts & Entertainment|TV & Video|20
FEBRUARY 2016|123456700000960|News & Media|Science|97
FEBRUARY 2016|123456700000960|Finance|Banking|28
FEBRUARY 2016|123456700000961|Internet & Telecom|Social Networking|88
FEBRUARY 2016|123456700000961|Books & Literature|Book Retailers|28
FEBRUARY 2016|123456700000961|Sport|Sport|47
FEBRUARY 2016|123456700000961|Sport|Sport|88
FEBRUARY 2016|123456700000961|Arts & Entertainment|TV & Video|89
FEBRUARY 2016|123456700000962|News & Media|News|79
FEBRUARY 2016|123456700000962|Gambling|Sports Gambling|37
FEBRUARY 2016|123456700000962|Sport|Rugby|64
FEBRUARY 2016|123456700000962|Internet & Telecom|Social Networking|80
FEBRUARY 2016|123456700000962|Sport|Rugby|20
FEBRUARY 2016|123456700000963|Arts & Entertainment|TV & Video|91
FEBRUARY 2016|123456700000963|News & Media|News|75
FEBRUARY 2016|123456700000963|Internet & Telecom|Social Networking|42
FEBRUARY 2016|123456700000963|Arts & Entertainment|TV & Video|55
FEBRUARY 2016|123456700000963|Gambling|Sports Gambling|13
FEBRUARY 2016|123456700000964|Internet & Telecom|Social Networking|67
FEBRUARY 2016|123456700000964|Sport|Soccer|62
FEBRUARY 2016|123456700000964|News & Media|Magazines & E-Zines|54
FEBRUARY 2016|123456700000964|Sport|Golf|85
FEBRUARY 2016|123456700000964|Sport|Soccer|91
FEBRUARY 2016|123456700000965|News & Media|Science|29
FEBRUARY 2016|123456700000965|News & Media|Magazines & E-Zines|8
FEBRUARY 2016|123456700000965|Books & Literature|Book Retailers|100
FEBRUARY 2016|123456700000965|Gambling|Sports Gambling|100
FEBRUARY 2016|123456700000965|Arts & Entertainment|TV & Video|95
FEBRUARY 2016|123456700000966|News & Media|Science|74
FEBRUARY 2016|123456700000966|Books & Literature|Book Retailers|63
FEBRUARY 2016|123456700000966|Sport|Soccer|60
FEBRUARY 2016|123456700000966|News & Media|Magazines & E-Zines|83
FEBRUARY 2016|123456700000966|Sport|Sport|87
FEBRUARY 2016|123456700000967|News & Media|Magazines & E-Zines|70
FEBRUARY 2016|123456700000967|Gambling|Sports Gambling|61
FEBRUARY 2016|123456700000967|Sport|Soccer|35
FEBRUARY 2016|123456700000967|Internet & Telecom|Social Networking|14
FEBRUARY 2016|123456700000967|Arts & Entertainment|TV & Video|79
FEBRUARY 2016|123456700000968|News & Media|Science|52
FEBRUARY 2016|123456700000968|Gambling|Sports Gambling|70
FEBRUARY 2016|123456700000968|Sport|Sport|2
FEBRUARY 2016|123456700000968|Sport|Soccer|75
FEBRUARY 2016|123456700000968|News & Media|News|71
FEBRUARY 2016|123456700000969|Arts & Entertainment|TV & Video|9
FEBRUARY 2016|123456700000969|Sport|Golf|5
FEBRUARY 2016|123456700000969|Sport|Soccer|46
FEBRUARY 2016|123456700000969|News & Media|Magazines & E-Zines|6
FEBRUARY 2016|123456700000969|Finance|Banking|22
FEBRUARY 2016|123456700000970|Finance|Banking|10
FEBRUARY 2016|123456700000970|News & Media|Science|28
FEBRUARY 2016|123456700000970|Gambling|Sports Gambling|81
FEBRUARY 2016|123456700000970|News & Media|Magazines & E-Zines|48
FEBRUARY 2016|123456700000970|News & Media|News|6
FEBRUARY 2016|123456700000971|Gambling|Sports Gambling|59
FEBRUARY 2016|123456700000971|News & Media|Science|21
FEBRUARY 2016|123456700000971|Sport|Golf|50
FEBRUARY 2016|123456700000971|Arts & Entertainment|TV & Video|42
FEBRUARY 2016|123456700000971|News & Media|News|25
FEBRUARY 2016|123456700000972|Internet & Telecom|Social Networking|96
FEBRUARY 2016|123456700000972|Sport|Golf|90
FEBRUARY 2016|123456700000972|News & Media|Science|46
FEBRUARY 2016|123456700000972|Sport|Golf|98
FEBRUARY 2016|123456700000972|News & Media|Magazines & E-Zines|63
FEBRUARY 2016|123456700000973|News & Media|Science|53
FEBRUARY 2016|123456700000973|News & Media|Magazines & E-Zines|51
FEBRUARY 2016|123456700000973|News & Media|Magazines & E-Zines|2
FEBRUARY 2016|123456700000973|Arts & Entertainment|TV & Video|42
FEBRUARY 2016|123456700000973|News & Media|Magazines & E-Zines|67
FEBRUARY 2016|123456700000974|Sport|Rugby|72
FEBRUARY 2016|123456700000974|News & Media|News|57
FEBRUARY 2016|123456700000974|Internet & Telecom|Social Networking|3
FEBRUARY 2016|123456700000974|Sport|Sport|71
FEBRUARY 2016|123456700000974|Books & Literature|Book Retailers|71
FEBRUARY 2016|123456700000975|Sport|Golf|4
FEBRUARY 2016|123456700000975|Sport|Golf|10
FEBRUARY 2016|123456700000975|Sport|Soccer|19
FEBRUARY 2016|123456700000975|Sport|Golf|51
FEBRUARY 2016|123456700000975|Sport|Sport|60
FEBRUARY 2016|123456700000976|Books & Literature|Book Retailers|65
FEBRUARY 2016|123456700000976|Arts & Entertainment|TV & Video|29
FEBRUARY 2016|123456700000976|Arts & Entertainment|TV & Video|46
FEBRUARY 2016|123456700000976|Sport|Golf|63
FEBRUARY 2016|123456700000976|Internet & Telecom|Social Networking|67
FEBRUARY 2016|123456700000977|Sport|Golf|96
FEBRUARY 2016|123456700000977|News & Media|News|11
FEBRUARY 2016|123456700000977|Sport|Golf|65
FEBRUARY 2016|123456700000977|Finance|Banking|69
FEBRUARY 2016|123456700000977|Books & Literature|Book Retailers|95
FEBRUARY 2016|123456700000978|Finance|Banking|26
FEBRUARY 2016|123456700000978|Sport|Soccer|22
FEBRUARY 2016|123456700000978|News & Media|Magazines & E-Zines|45
FEBRUARY 2016|123456700000978|Sport|Sport|65
FEBRUARY 2016|123456700000978|Arts & Entertainment|TV & Video|82
FEBRUARY 2016|123456700000979|Sport|Sport|88
FEBRUARY 2016|123456700000979|Sport|Rugby|73
FEBRUARY 2016|123456700000979|Internet & Telecom|Social Networking|57
FEBRUARY 2016|123456700000979|Finance|Banking|97
FEBRUARY 2016|123456700000979|Sport|Sport|99
FEBRUARY 2016|123456700000980|News & Media|News|2
FEBRUARY 2016|123456700000980|Arts & Entertainment|TV & Video|79
FEBRUARY 2016|123456700000980|News & Media|Magazines & E-Zines|5
FEBRUARY 2016|123456700000980|Sport|Golf|24
FEBRUARY 2016|123456700000980|Sport|Rugby|61
FEBRUARY 2016|123456700000981|Sport|Rugby|77
FEBRUARY 2016|123456700000981|News & Media|Science|94
FEBRUARY 2016|123456700000981|Sport|Soccer|14
FEBRUARY 2016|123456700000981|Sport|Sport|59
FEBRUARY 2016|123456700000981|News & Media|News|29
FEBRUARY 2016|123456700000982|Sport|Rugby|85
